ID;score
270951;0.5
270952;0.11
270953;0.3
270954;0.05
270955;0.52
270956;0.05
270957;0.12
270958;0.02
270959;0.03
270960;0.16
270961;0.54
270962;0.17
270963;0.27
270964;0.0
270965;0.17
270966;0.1
270967;0.38
270968;0.7
270969;0.12
270970;0.59
270971;0.14
270972;0.25
270973;0.67
270974;0.03
270975;0.12
270976;0.06
270977;0.43
270978;0.15
270979;0.04
270980;0.01
270981;0.08
270982;0.11
270983;0.7
270984;0.49
270985;0.14
270986;0.07
270987;0.26
270988;0.02
270989;0.32
270990;0.06
270991;0.28
270992;0.08
270993;0.04
270994;0.09
270995;0.39
270996;0.01
270997;0.33
270998;0.07
270999;0.09
271000;0.17
271001;0.25
271002;0.6
271003;0.0
271004;0.03
271005;0.08
271006;0.03
271007;0.07
271008;0.26
271009;0.15
271010;0.3
271011;0.22
271012;0.67
271013;0.27
271014;0.15
271015;0.01
271016;0.04
271017;0.46
271018;0.15
271019;0.22
271020;0.36
271021;0.15
271022;0.06
271023;0.41
271024;0.49
271025;0.35
271026;0.1
271027;0.32
271028;0.35
271029;0.19
271030;0.18
271031;0.17
271032;0.38
271033;0.27
271034;0.45
271035;0.21
271036;0.67
271037;0.61
271038;0.09
271039;0.14
271040;0.14
271041;0.02
271042;0.06
271043;0.4
271044;0.28
271045;0.08
271046;0.61
271047;0.04
271048;0.46
271049;0.04
271050;0.31
271051;0.57
271052;0.29
271053;0.03
271054;0.02
271055;0.04
271056;0.61
271057;0.19
271058;0.14
271059;0.39
271060;0.54
271061;0.1
271062;0.38
271063;0.23
271064;0.52
271065;0.19
271066;0.03
271067;0.02
271068;0.55
271069;0.35
271070;0.35
271071;0.21
271072;0.34
271073;0.34
271074;0.49
271075;0.05
271076;0.24
271077;0.36
271078;0.26
271079;0.29
271080;0.73
271081;0.21
271082;0.17
271083;0.24
271084;0.53
271085;0.21
271086;0.75
271087;0.21
271088;0.35
271089;0.08
271090;0.11
271091;0.0
271092;0.34
271093;0.19
271094;0.24
271095;0.06
271096;0.07
271097;0.29
271098;0.35
271099;0.17
271100;0.03
271101;0.64
271102;0.45
271103;0.47
271104;0.26
271105;0.48
271106;0.23
271107;0.24
271108;0.21
271109;0.35
271110;0.11
271111;0.06
271112;0.15
271113;0.15
271114;0.06
271115;0.47
271116;0.08
271117;0.35
271118;0.44
271119;0.26
271120;0.51
271121;0.1
271122;0.33
271123;0.38
271124;0.01
271125;0.27
271126;0.41
271127;0.28
271128;0.48
271129;0.18
271130;0.04
271131;0.07
271132;0.05
271133;0.03
271134;0.08
271135;0.0
271136;0.28
271137;0.29
271138;0.05
271139;0.18
271140;0.44
271141;0.26
271142;0.42
271143;0.4
271144;0.11
271145;0.11
271146;0.36
271147;0.32
271148;0.32
271149;0.29
271150;0.48
271151;0.63
271152;0.19
271153;0.39
271154;0.04
271155;0.5
271156;0.42
271157;0.33
271158;0.42
271159;0.43
271160;0.04
271161;0.23
271162;0.1
271163;0.1
271164;0.68
271165;0.27
271166;0.18
271167;0.3
271168;0.47
271169;0.81
271170;0.07
271171;0.4
271172;0.34
271173;0.22
271174;0.08
271175;0.23
271176;0.59
271177;0.16
271178;0.47
271179;0.68
271180;0.4
271181;0.32
271182;0.09
271183;0.27
271184;0.0
271185;0.16
271186;0.17
271187;0.41
271188;0.21
271189;0.25
271190;0.48
271191;0.39
271192;0.17
271193;0.13
271194;0.12
271195;0.23
271196;0.63
271197;0.22
271198;0.17
271199;0.02
271200;0.12
271201;0.01
271202;0.04
271203;0.32
271204;0.07
271205;0.32
271206;0.39
271207;0.26
271208;0.05
271209;0.14
271210;0.42
271211;0.5
271212;0.24
271213;0.26
271214;0.14
271215;0.07
271216;0.54
271217;0.14
271218;0.41
271219;0.55
271220;0.24
271221;0.38
271222;0.02
271223;0.23
271224;0.53
271225;0.34
271226;0.2
271227;0.15
271228;0.09
271229;0.32
271230;0.17
271231;0.57
271232;0.18
271233;0.03
271234;0.2
271235;0.35
271236;0.4
271237;0.2
271238;0.51
271239;0.29
271240;0.58
271241;0.53
271242;0.34
271243;0.64
271244;0.1
271245;0.15
271246;0.07
271247;0.93
271248;0.13
271249;0.21
271250;0.44
271251;0.49
271252;0.76
271253;0.56
271254;0.02
271255;0.51
271256;0.71
271257;0.2
271258;0.77
271259;0.19
271260;0.34
271261;0.93
271262;0.31
271263;0.23
271264;0.61
271265;0.02
271266;0.31
271267;0.06
271268;0.03
271269;0.66
271270;0.38
271271;0.11
271272;0.24
271273;0.24
271274;0.65
271275;0.29
271276;0.33
271277;0.64
271278;0.41
271279;0.57
271280;0.23
271281;0.53
271282;0.31
271283;0.41
271284;0.15
271285;0.4
271286;0.07
271287;0.12
271288;0.37
271289;0.08
271290;0.09
271291;0.54
271292;0.4
271293;0.3
271294;0.47
271295;0.56
271296;0.51
271297;0.45
271298;0.36
271299;0.06
271300;0.24
271301;0.05
271302;0.36
271303;0.56
271304;0.35
271305;0.69
271306;0.01
271307;0.56
271308;0.67
271309;0.2
271310;0.26
271311;0.24
271312;0.46
271313;0.41
271314;0.13
271315;0.24
271316;0.07
271317;0.35
271318;0.2
271319;0.45
271320;0.15
271321;0.14
271322;0.04
271323;0.14
271324;0.17
271325;0.48
271326;0.29
271327;0.26
271328;0.27
271329;0.0
271330;0.24
271331;0.05
271332;0.08
271333;0.66
271334;0.03
271335;0.0
271336;0.37
271337;0.08
271338;0.65
271339;0.63
271340;0.7
271341;0.47
271342;0.24
271343;0.15
271344;0.32
271345;0.13
271346;0.25
271347;0.25
271348;0.3
271349;0.29
271350;0.32
271351;0.37
271352;0.3
271353;0.03
271354;0.32
271355;0.43
271356;0.13
271357;0.19
271358;0.46
271359;0.17
271360;0.12
271361;0.19
271362;0.69
271363;0.28
271364;0.12
271365;0.74
271366;0.27
271367;0.18
271368;0.05
271369;0.12
271370;0.45
271371;0.25
271372;0.09
271373;0.16
271374;0.38
271375;0.28
271376;0.01
271377;0.62
271378;0.0
271379;0.44
271380;0.11
271381;0.51
271382;0.64
271383;0.05
271384;0.01
271385;0.25
271386;0.5
271387;0.05
271388;0.58
271389;0.38
271390;0.05
271391;0.35
271392;0.69
271393;0.02
271394;0.16
271395;0.14
271396;0.46
271397;0.07
271398;0.55
271399;0.23
271400;0.19
271401;0.34
271402;0.31
271403;0.51
271404;0.16
271405;0.43
271406;0.14
271407;0.18
271408;0.13
271409;0.21
271410;0.08
271411;0.09
271412;0.19
271413;0.3
271414;0.09
271415;0.32
271416;0.09
271417;0.37
271418;0.41
271419;0.57
271420;0.56
271421;0.45
271422;0.46
271423;0.05
271424;0.38
271425;0.29
271426;0.29
271427;0.54
271428;0.32
271429;0.08
271430;0.04
271431;0.61
271432;0.6
271433;0.52
271434;0.45
271435;0.3
271436;0.22
271437;0.38
271438;0.22
271439;0.88
271440;0.22
271441;0.09
271442;0.15
271443;0.09
271444;0.23
271445;0.46
271446;0.26
271447;0.37
271448;0.31
271449;0.18
271450;0.3
271451;0.03
271452;0.15
271453;0.36
271454;0.26
271455;0.72
271456;0.27
271457;0.48
271458;0.54
271459;0.5
271460;0.64
271461;0.58
271462;0.18
271463;0.32
271464;0.24
271465;0.02
271466;0.61
271467;0.13
271468;0.16
271469;0.06
271470;0.43
271471;0.21
271472;0.04
271473;0.04
271474;0.42
271475;0.33
271476;0.32
271477;0.02
271478;0.47
271479;0.56
271480;0.63
271481;0.25
271482;0.66
271483;0.48
271484;0.09
271485;0.38
271486;0.19
271487;0.14
271488;0.4
271489;0.13
271490;0.27
271491;0.17
271492;0.0
271493;0.36
271494;0.32
271495;0.32
271496;0.5
271497;0.1
271498;0.0
271499;0.08
271500;0.18
271501;0.33
271502;0.53
271503;0.32
271504;0.19
271505;0.18
271506;0.62
271507;0.1
271508;0.32
271509;0.03
271510;0.07
271511;0.17
271512;0.31
271513;0.23
271514;0.2
271515;0.17
271516;0.07
271517;0.09
271518;0.09
271519;0.5
271520;0.34
271521;0.01
271522;0.36
271523;0.47
271524;0.27
271525;0.44
271526;0.22
271527;0.15
271528;0.03
271529;0.66
271530;0.36
271531;0.08
271532;0.02
271533;0.26
271534;0.38
271535;0.1
271536;0.19
271537;0.27
271538;0.09
271539;0.16
271540;0.39
271541;0.38
271542;0.13
271543;0.03
271544;0.29
271545;0.09
271546;0.52
271547;0.34
271548;0.04
271549;0.31
271550;0.16
271551;0.38
271552;0.22
271553;0.29
271554;0.17
271555;0.59
271556;0.43
271557;0.36
271558;0.48
271559;0.42
271560;0.14
271561;0.18
271562;0.43
271563;0.19
271564;0.2
271565;0.43
271566;0.1
271567;0.28
271568;0.73
271569;0.13
271570;0.49
271571;0.24
271572;0.01
271573;0.17
271574;0.14
271575;0.08
271576;0.01
271577;0.1
271578;0.04
271579;0.36
271580;0.16
271581;0.58
271582;0.37
271583;0.39
271584;0.46
271585;0.47
271586;0.16
271587;0.36
271588;0.17
271589;0.35
271590;0.22
271591;0.6
271592;0.14
271593;0.35
271594;0.06
271595;0.31
271596;0.04
271597;0.01
271598;0.24
271599;0.09
271600;0.08
271601;0.22
271602;0.32
271603;0.32
271604;0.09
271605;0.03
271606;0.56
271607;0.44
271608;0.46
271609;0.35
271610;0.37
271611;0.09
271612;0.12
271613;0.01
271614;0.33
271615;0.12
271616;0.58
271617;0.31
271618;0.22
271619;0.3
271620;0.0
271621;0.25
271622;0.17
271623;0.04
271624;0.31
271625;0.51
271626;0.05
271627;0.05
271628;0.05
271629;0.3
271630;0.27
271631;0.05
271632;0.0
271633;0.7
271634;0.54
271635;0.1
271636;0.08
271637;0.65
271638;0.66
271639;0.13
271640;0.29
271641;0.11
271642;0.35
271643;0.37
271644;0.15
271645;0.22
271646;0.07
271647;0.51
271648;0.19
271649;0.16
271650;0.46
271651;0.03
271652;0.17
271653;0.32
271654;0.19
271655;0.01
271656;0.16
271657;0.34
271658;0.15
271659;0.38
271660;0.02
271661;0.45
271662;0.04
271663;0.12
271664;0.08
271665;0.15
271666;0.11
271667;0.26
271668;0.0
271669;0.11
271670;0.36
271671;0.32
271672;0.05
271673;0.27
271674;0.2
271675;0.25
271676;0.21
271677;0.21
271678;0.38
271679;0.04
271680;0.15
271681;0.24
271682;0.34
271683;0.44
271684;0.35
271685;0.22
271686;0.26
271687;0.42
271688;0.3
271689;0.07
271690;0.22
271691;0.07
271692;0.13
271693;0.28
271694;0.06
271695;0.11
271696;0.02
271697;0.15
271698;0.01
271699;0.12
271700;0.32
271701;0.17
271702;0.35
271703;0.2
271704;0.26
271705;0.01
271706;0.28
271707;0.17
271708;0.37
271709;0.26
271710;0.32
271711;0.25
271712;0.5
271713;0.64
271714;0.51
271715;0.25
271716;0.12
271717;0.26
271718;0.42
271719;0.28
271720;0.29
271721;0.48
271722;0.18
271723;0.15
271724;0.63
271725;0.22
271726;0.13
271727;0.36
271728;0.14
271729;0.01
271730;0.0
271731;0.26
271732;0.2
271733;0.32
271734;0.03
271735;0.22
271736;0.51
271737;0.11
271738;0.16
271739;0.41
271740;0.39
271741;0.33
271742;0.35
271743;0.45
271744;0.59
271745;0.02
271746;0.22
271747;0.62
271748;0.17
271749;0.83
271750;0.08
271751;0.03
271752;0.27
271753;0.11
271754;0.33
271755;0.21
271756;0.06
271757;0.37
271758;0.45
271759;0.34
271760;0.05
271761;0.66
271762;0.33
271763;0.44
271764;0.22
271765;0.16
271766;0.12
271767;0.07
271768;0.24
271769;0.04
271770;0.11
271771;0.12
271772;0.14
271773;0.3
271774;0.02
271775;0.14
271776;0.48
271777;0.4
271778;0.17
271779;0.26
271780;0.07
271781;0.32
271782;0.16
271783;0.36
271784;0.05
271785;0.11
271786;0.03
271787;0.35
271788;0.34
271789;0.01
271790;0.07
271791;0.12
271792;0.16
271793;0.08
271794;0.07
271795;0.07
271796;0.03
271797;0.18
271798;0.55
271799;0.43
271800;0.02
271801;0.37
271802;0.05
271803;0.33
271804;0.37
271805;0.08
271806;0.36
271807;0.28
271808;0.1
271809;0.1
271810;0.52
271811;0.47
271812;0.79
271813;0.02
271814;0.6
271815;0.45
271816;0.08
271817;0.01
271818;0.12
271819;0.04
271820;0.02
271821;0.09
271822;0.54
271823;0.02
271824;0.69
271825;0.04
271826;0.27
271827;0.15
271828;0.07
271829;0.26
271830;0.21
271831;0.15
271832;0.36
271833;0.28
271834;0.0
271835;0.52
271836;0.27
271837;0.46
271838;0.58
271839;0.13
271840;0.52
271841;0.19
271842;0.03
271843;0.34
271844;0.12
271845;0.16
271846;0.62
271847;0.02
271848;0.1
271849;0.45
271850;0.03
271851;0.22
271852;0.16
271853;0.23
271854;0.29
271855;0.09
271856;0.5
271857;0.23
271858;0.49
271859;0.12
271860;0.07
271861;0.48
271862;0.09
271863;0.37
271864;0.24
271865;0.29
271866;0.04
271867;0.22
271868;0.61
271869;0.37
271870;0.34
271871;0.15
271872;0.09
271873;0.36
271874;0.36
271875;0.03
271876;0.46
271877;0.5
271878;0.53
271879;0.36
271880;0.22
271881;0.44
271882;0.33
271883;0.0
271884;0.61
271885;0.71
271886;0.15
271887;0.29
271888;0.03
271889;0.52
271890;0.16
271891;0.21
271892;0.18
271893;0.02
271894;0.03
271895;0.15
271896;0.06
271897;0.21
271898;0.17
271899;0.71
271900;0.14
271901;0.07
271902;0.47
271903;0.38
271904;0.13
271905;0.14
271906;0.6
271907;0.34
271908;0.48
271909;0.28
271910;0.76
271911;0.58
271912;0.34
271913;0.31
271914;0.57
271915;0.33
271916;0.3
271917;0.55
271918;0.03
271919;0.33
271920;0.52
271921;0.4
271922;0.1
271923;0.11
271924;0.62
271925;0.38
271926;0.08
271927;0.26
271928;0.5
271929;0.72
271930;0.18
271931;0.02
271932;0.13
271933;0.11
271934;0.26
271935;0.03
271936;0.24
271937;0.02
271938;0.08
271939;0.72
271940;0.54
271941;0.04
271942;0.13
271943;0.0
271944;0.4
271945;0.33
271946;0.39
271947;0.57
271948;0.34
271949;0.47
271950;0.11
271951;0.29
271952;0.2
271953;0.42
271954;0.38
271955;0.41
271956;0.31
271957;0.42
271958;0.04
271959;0.16
271960;0.17
271961;0.3
271962;0.13
271963;0.47
271964;0.2
271965;0.28
271966;0.16
271967;0.17
271968;0.03
271969;0.12
271970;0.02
271971;0.06
271972;0.48
271973;0.55
271974;0.1
271975;0.48
271976;0.48
271977;0.17
271978;0.08
271979;0.34
271980;0.2
271981;0.24
271982;0.07
271983;0.05
271984;0.14
271985;0.24
271986;0.12
271987;0.01
271988;0.27
271989;0.03
271990;0.19
271991;0.0
271992;0.01
271993;0.62
271994;0.77
271995;0.08
271996;0.07
271997;0.26
271998;0.07
271999;0.64
272000;0.42
272001;0.19
272002;0.41
272003;0.04
272004;0.11
272005;0.09
272006;0.0
272007;0.69
272008;0.09
272009;0.07
272010;0.02
272011;0.15
272012;0.28
272013;0.36
272014;0.29
272015;0.59
272016;0.56
272017;0.04
272018;0.15
272019;0.55
272020;0.31
272021;0.66
272022;0.49
272023;0.65
272024;0.22
272025;0.15
272026;0.05
272027;0.32
272028;0.14
272029;0.08
272030;0.16
272031;0.19
272032;0.22
272033;0.35
272034;0.56
272035;0.01
272036;0.56
272037;0.2
272038;0.42
272039;0.45
272040;0.75
272041;0.32
272042;0.18
272043;0.54
272044;0.16
272045;0.23
272046;0.25
272047;0.0
272048;0.21
272049;0.56
272050;0.36
272051;0.05
272052;0.49
272053;0.24
272054;0.32
272055;0.48
272056;0.44
272057;0.12
272058;0.13
272059;0.2
272060;0.25
272061;0.42
272062;0.3
272063;0.53
272064;0.46
272065;0.03
272066;0.27
272067;0.01
272068;0.39
272069;0.33
272070;0.6
272071;0.33
272072;0.4
272073;0.0
272074;0.4
272075;0.11
272076;0.34
272077;0.27
272078;0.51
272079;0.28
272080;0.57
272081;0.08
272082;0.15
272083;0.25
272084;0.16
272085;0.34
272086;0.07
272087;0.64
272088;0.55
272089;0.12
272090;0.69
272091;0.18
272092;0.54
272093;0.03
272094;0.05
272095;0.22
272096;0.17
272097;0.6
272098;0.28
272099;0.28
272100;0.06
272101;0.32
272102;0.57
272103;0.01
272104;0.51
272105;0.53
272106;0.09
272107;0.02
272108;0.42
272109;0.42
272110;0.71
272111;0.01
272112;0.44
272113;0.49
272114;0.1
272115;0.47
272116;0.02
272117;0.23
272118;0.58
272119;0.14
272120;0.64
272121;0.2
272122;0.16
272123;0.23
272124;0.47
272125;0.05
272126;0.03
272127;0.09
272128;0.03
272129;0.28
272130;0.25
272131;0.23
272132;0.57
272133;0.21
272134;0.18
272135;0.27
272136;0.32
272137;0.17
272138;0.1
272139;0.55
272140;0.29
272141;0.3
272142;0.37
272143;0.21
272144;0.19
272145;0.27
272146;0.06
272147;0.42
272148;0.13
272149;0.12
272150;0.1
272151;0.34
272152;0.1
272153;0.4
272154;0.27
272155;0.46
272156;0.55
272157;0.18
272158;0.34
272159;0.24
272160;0.03
272161;0.5
272162;0.03
272163;0.2
272164;0.48
272165;0.18
272166;0.21
272167;0.4
272168;0.02
272169;0.27
272170;0.39
272171;0.29
272172;0.36
272173;0.43
272174;0.39
272175;0.51
272176;0.11
272177;0.03
272178;0.25
272179;0.16
272180;0.1
272181;0.34
272182;0.14
272183;0.44
272184;0.05
272185;0.4
272186;0.37
272187;0.02
272188;0.58
272189;0.59
272190;0.43
272191;0.09
272192;0.26
272193;0.37
272194;0.09
272195;0.3
272196;0.02
272197;0.11
272198;0.05
272199;0.55
272200;0.05
272201;0.43
272202;0.36
272203;0.28
272204;0.06
272205;0.02
272206;0.77
272207;0.41
272208;0.18
272209;0.43
272210;0.12
272211;0.42
272212;0.4
272213;0.34
272214;0.18
272215;0.1
272216;0.19
272217;0.21
272218;0.72
272219;0.24
272220;0.05
272221;0.28
272222;0.03
272223;0.11
272224;0.16
272225;0.45
272226;0.37
272227;0.2
272228;0.19
272229;0.09
272230;0.13
272231;0.67
272232;0.26
272233;0.32
272234;0.35
272235;0.67
272236;0.36
272237;0.13
272238;0.51
272239;0.03
272240;0.2
272241;0.37
272242;0.18
272243;0.44
272244;0.42
272245;0.26
272246;0.09
272247;0.28
272248;0.27
272249;0.29
272250;0.37
272251;0.36
272252;0.41
272253;0.3
272254;0.37
272255;0.6
272256;0.28
272257;0.36
272258;0.13
272259;0.71
272260;0.02
272261;0.14
272262;0.11
272263;0.02
272264;0.41
272265;0.38
272266;0.07
272267;0.32
272268;0.51
272269;0.07
272270;0.15
272271;0.49
272272;0.4
272273;0.07
272274;0.21
272275;0.05
272276;0.19
272277;0.26
272278;0.31
272279;0.28
272280;0.11
272281;0.11
272282;0.46
272283;0.28
272284;0.21
272285;0.01
272286;0.18
272287;0.26
272288;0.34
272289;0.63
272290;0.13
272291;0.41
272292;0.3
272293;0.33
272294;0.14
272295;0.04
272296;0.06
272297;0.2
272298;0.15
272299;0.38
272300;0.07
272301;0.11
272302;0.13
272303;0.31
272304;0.33
272305;0.2
272306;0.61
272307;0.02
272308;0.21
272309;0.32
272310;0.09
272311;0.02
272312;0.0
272313;0.07
272314;0.12
272315;0.14
272316;0.41
272317;0.65
272318;0.2
272319;0.57
272320;0.17
272321;0.01
272322;0.03
272323;0.61
272324;0.62
272325;0.45
272326;0.02
272327;0.55
272328;0.16
272329;0.01
272330;0.34
272331;0.39
272332;0.24
272333;0.16
272334;0.11
272335;0.23
272336;0.11
272337;0.11
272338;0.21
272339;0.31
272340;0.38
272341;0.51
272342;0.13
272343;0.34
272344;0.03
272345;0.15
272346;0.11
272347;0.36
272348;0.32
272349;0.04
272350;0.42
272351;0.15
272352;0.19
272353;0.16
272354;0.23
272355;0.2
272356;0.32
272357;0.18
272358;0.02
272359;0.2
272360;0.48
272361;0.12
272362;0.27
272363;0.21
272364;0.47
272365;0.06
272366;0.36
272367;0.39
272368;0.38
272369;0.77
272370;0.06
272371;0.37
272372;0.12
272373;0.08
272374;0.45
272375;0.41
272376;0.44
272377;0.34
272378;0.08
272379;0.71
272380;0.33
272381;0.06
272382;0.27
272383;0.05
272384;0.34
272385;0.56
272386;0.32
272387;0.3
272388;0.24
272389;0.09
272390;0.31
272391;0.45
272392;0.41
272393;0.19
272394;0.11
272395;0.39
272396;0.16
272397;0.58
272398;0.07
272399;0.08
272400;0.17
272401;0.52
272402;0.1
272403;0.11
272404;0.56
272405;0.43
272406;0.28
272407;0.45
272408;0.01
272409;0.3
272410;0.26
272411;0.08
272412;0.25
272413;0.42
272414;0.75
272415;0.43
272416;0.38
272417;0.09
272418;0.02
272419;0.54
272420;0.54
272421;0.08
272422;0.34
272423;0.34
272424;0.24
272425;0.16
272426;0.58
272427;0.14
272428;0.34
272429;0.14
272430;0.03
272431;0.3
272432;0.0
272433;0.34
272434;0.37
272435;0.36
272436;0.02
272437;0.43
272438;0.21
272439;0.47
272440;0.19
272441;0.56
272442;0.05
272443;0.18
272444;0.64
272445;0.33
272446;0.5
272447;0.28
272448;0.25
272449;0.48
272450;0.06
272451;0.37
272452;0.15
272453;0.12
272454;0.02
272455;0.14
272456;0.02
272457;0.11
272458;0.19
272459;0.07
272460;0.17
272461;0.24
272462;0.11
272463;0.14
272464;0.08
272465;0.55
272466;0.11
272467;0.26
272468;0.3
272469;0.05
272470;0.65
272471;0.18
272472;0.09
272473;0.39
272474;0.08
272475;0.16
272476;0.29
272477;0.06
272478;0.31
272479;0.02
272480;0.93
272481;0.22
272482;0.31
272483;0.15
272484;0.15
272485;0.32
272486;0.19
272487;0.18
272488;0.72
272489;0.52
272490;0.19
272491;0.51
272492;0.59
272493;0.27
272494;0.32
272495;0.1
272496;0.04
272497;0.1
272498;0.3
272499;0.03
272500;0.56
272501;0.38
272502;0.3
272503;0.14
272504;0.4
272505;0.05
272506;0.1
272507;0.1
272508;0.22
272509;0.33
272510;0.06
272511;0.16
272512;0.37
272513;0.22
272514;0.47
272515;0.09
272516;0.21
272517;0.32
272518;0.19
272519;0.49
272520;0.45
272521;0.18
272522;0.13
272523;0.42
272524;0.48
272525;0.18
272526;0.15
272527;0.45
272528;0.25
272529;0.27
272530;0.09
272531;0.01
272532;0.11
272533;0.27
272534;0.01
272535;0.61
272536;0.07
272537;0.57
272538;0.08
272539;0.49
272540;0.33
272541;0.34
272542;0.04
272543;0.34
272544;0.21
272545;0.46
272546;0.27
272547;0.52
272548;0.14
272549;0.26
272550;0.24
272551;0.07
272552;0.32
272553;0.56
272554;0.21
272555;0.11
272556;0.41
272557;0.14
272558;0.5
272559;0.11
272560;0.1
272561;0.39
272562;0.19
272563;0.24
272564;0.08
272565;0.25
272566;0.08
272567;0.28
272568;0.42
272569;0.05
272570;0.05
272571;0.43
272572;0.34
272573;0.17
272574;0.31
272575;0.12
272576;0.19
272577;0.39
272578;0.35
272579;0.17
272580;0.42
272581;0.02
272582;0.46
272583;0.69
272584;0.42
272585;0.32
272586;0.57
272587;0.21
272588;0.26
272589;0.48
272590;0.38
272591;0.19
272592;0.56
272593;0.34
272594;0.42
272595;0.39
272596;0.53
272597;0.26
272598;0.15
272599;0.1
272600;0.1
272601;0.61
272602;0.06
272603;0.39
272604;0.01
272605;0.41
272606;0.09
272607;0.31
272608;0.44
272609;0.53
272610;0.0
272611;0.37
272612;0.01
272613;0.1
272614;0.36
272615;0.04
272616;0.03
272617;0.25
272618;0.43
272619;0.04
272620;0.33
272621;0.48
272622;0.6
272623;0.34
272624;0.24
272625;0.12
272626;0.3
272627;0.2
272628;0.01
272629;0.39
272630;0.42
272631;0.0
272632;0.44
272633;0.1
272634;0.05
272635;0.49
272636;0.11
272637;0.44
272638;0.14
272639;0.3
272640;0.24
272641;0.1
272642;0.36
272643;0.03
272644;0.36
272645;0.35
272646;0.26
272647;0.5
272648;0.76
272649;0.05
272650;0.11
272651;0.15
272652;0.02
272653;0.02
272654;0.29
272655;0.35
272656;0.01
272657;0.17
272658;0.1
272659;0.12
272660;0.38
272661;0.4
272662;0.02
272663;0.26
272664;0.65
272665;0.05
272666;0.31
272667;0.43
272668;0.15
272669;0.29
272670;0.41
272671;0.24
272672;0.24
272673;0.1
272674;0.02
272675;0.34
272676;0.02
272677;0.07
272678;0.38
272679;0.02
272680;0.48
272681;0.19
272682;0.13
272683;0.02
272684;0.16
272685;0.01
272686;0.01
272687;0.44
272688;0.53
272689;0.16
272690;0.34
272691;0.44
272692;0.16
272693;0.16
272694;0.03
272695;0.11
272696;0.3
272697;0.45
272698;0.04
272699;0.16
272700;0.19
272701;0.24
272702;0.21
272703;0.11
272704;0.2
272705;0.19
272706;0.19
272707;0.3
272708;0.15
272709;0.01
272710;0.55
272711;0.71
272712;0.15
272713;0.48
272714;0.51
272715;0.37
272716;0.02
272717;0.49
272718;0.37
272719;0.12
272720;0.45
272721;0.49
272722;0.1
272723;0.24
272724;0.67
272725;0.18
272726;0.39
272727;0.21
272728;0.61
272729;0.13
272730;0.2
272731;0.25
272732;0.03
272733;0.1
272734;0.35
272735;0.14
272736;0.06
272737;0.32
272738;0.35
272739;0.49
272740;0.56
272741;0.45
272742;0.35
272743;0.34
272744;0.34
272745;0.16
272746;0.52
272747;0.27
272748;0.27
272749;0.0
272750;0.23
272751;0.1
272752;0.36
272753;0.19
272754;0.01
272755;0.1
272756;0.29
272757;0.23
272758;0.3
272759;0.16
272760;0.23
272761;0.22
272762;0.09
272763;0.19
272764;0.38
272765;0.04
272766;0.01
272767;0.26
272768;0.2
272769;0.51
272770;0.3
272771;0.54
272772;0.09
272773;0.16
272774;0.09
272775;0.01
272776;0.11
272777;0.2
272778;0.08
272779;0.09
272780;0.32
272781;0.1
272782;0.05
272783;0.55
272784;0.38
272785;0.29
272786;0.34
272787;0.58
272788;0.12
272789;0.03
272790;0.02
272791;0.31
272792;0.44
272793;0.31
272794;0.25
272795;0.12
272796;0.2
272797;0.1
272798;0.49
272799;0.29
272800;0.65
272801;0.17
272802;0.03
272803;0.58
272804;0.06
272805;0.57
272806;0.29
272807;0.16
272808;0.11
272809;0.37
272810;0.27
272811;0.1
272812;0.05
272813;0.14
272814;0.43
272815;0.31
272816;0.29
272817;0.67
272818;0.41
272819;0.26
272820;0.11
272821;0.12
272822;0.12
272823;0.14
272824;0.76
272825;0.28
272826;0.07
272827;0.15
272828;0.04
272829;0.01
272830;0.29
272831;0.27
272832;0.05
272833;0.09
272834;0.46
272835;0.28
272836;0.0
272837;0.1
272838;0.45
272839;0.51
272840;0.06
272841;0.7
272842;0.03
272843;0.04
272844;0.46
272845;0.23
272846;0.12
272847;0.02
272848;0.3
272849;0.51
272850;0.34
272851;0.34
272852;0.22
272853;0.04
272854;0.06
272855;0.01
272856;0.04
272857;0.34
272858;0.34
272859;0.31
272860;0.64
272861;0.05
272862;0.29
272863;0.06
272864;0.18
272865;0.36
272866;0.27
272867;0.42
272868;0.16
272869;0.23
272870;0.08
272871;0.43
272872;0.54
272873;0.51
272874;0.18
272875;0.4
272876;0.41
272877;0.03
272878;0.32
272879;0.3
272880;0.18
272881;0.18
272882;0.04
272883;0.54
272884;0.08
272885;0.47
272886;0.43
272887;0.11
272888;0.1
272889;0.44
272890;0.36
272891;0.4
272892;0.33
272893;0.11
272894;0.71
272895;0.51
272896;0.4
272897;0.17
272898;0.38
272899;0.15
272900;0.11
272901;0.01
272902;0.05
272903;0.06
272904;0.06
272905;0.25
272906;0.57
272907;0.21
272908;0.28
272909;0.26
272910;0.7
272911;0.45
272912;0.18
272913;0.08
272914;0.52
272915;0.45
272916;0.34
272917;0.57
272918;0.12
272919;0.04
272920;0.42
272921;0.34
272922;0.4
272923;0.58
272924;0.11
272925;0.74
272926;0.33
272927;0.57
272928;0.25
272929;0.38
272930;0.1
272931;0.39
272932;0.28
272933;0.07
272934;0.09
272935;0.53
272936;0.1
272937;0.3
272938;0.45
272939;0.58
272940;0.19
272941;0.41
272942;0.44
272943;0.19
272944;0.38
272945;0.4
272946;0.08
272947;0.53
272948;0.59
272949;0.15
